shipment_id,transit_days,origin_weather_severity,dest_weather_severity,origin_nlp_risk,is_delayed,delay_days,origin_Dubai Port,origin_Los Angeles Port,origin_Mumbai Port,origin_Rotterdam Port,origin_Shanghai Port,origin_Singapore Port,destination_Dubai Port,destination_Los Angeles Port,destination_Mumbai Port,destination_Rotterdam Port,destination_Shanghai Port,destination_Singapore Port,item_Auto Parts,item_Electronics,item_Machinery,item_Pharmaceuticals,item_Textiles
SHP11395,14,4,0,0.1,1,5,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
SHP11396,18,0,1,0.9996131062507628,0,0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False
SHP11397,21,0,10,0.1,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
SHP11398,26,4,3,0.1,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
SHP11399,27,7,10,0.9996067881584167,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
SHP11400,14,0,3,0.1,1,7,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
SHP11401,15,4,3,0.1,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
SHP11402,24,1,0,0.9769662022590636,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
SHP11403,25,0,0,0.9990315437316896,0,0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False
SHP11404,12,0,0,0.1,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
SHP11405,18,0,1,0.1,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
SHP11406,10,4,1,0.1,0,0,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
SHP11407,17,1,0,0.1,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
SHP11408,19,1,0,0.1,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
SHP11409,28,3,10,0.1,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
SHP11410,12,1,4,0.1,0,0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
SHP11411,18,0,4,0.1,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
SHP11412,29,4,0,0.1,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
SHP11413,11,0,7,0.1,0,0,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
SHP11414,27,0,4,0.1,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
SHP11415,15,3,1,0.1,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
SHP11416,15,10,10,0.1,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
SHP11417,19,4,7,0.1,0,0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
SHP11418,21,3,3,0.1,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
SHP11419,24,0,0,0.1,0,0,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
SHP11420,23,7,1,0.9996744394302368,1,4,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
SHP11421,23,4,4,0.9914383888244628,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
SHP11422,24,0,1,0.1,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
SHP11423,30,1,4,0.1,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
SHP11424,12,0,0,0.9995187520980836,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
SHP11425,19,3,0,0.1,0,0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
SHP11426,11,3,7,0.9845608472824096,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
SHP11427,23,0,0,0.1,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
SHP11428,18,0,3,0.1,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
SHP11429,24,4,0,0.1,1,8,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
SHP11430,23,0,0,0.1,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
SHP11431,24,4,1,0.1,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
SHP11432,15,0,3,0.1,1,8,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
SHP11433,27,0,0,0.1,1,11,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
SHP11434,30,4,3,0.1,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
SHP11435,19,0,0,0.1,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
SHP11436,12,1,3,0.1,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
SHP11437,16,0,3,0.9854708909988404,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
SHP11438,17,1,3,0.1,0,0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
SHP11439,19,0,0,0.1,0,0,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
SHP11440,13,4,0,0.1,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
SHP11441,10,0,0,0.988454520702362,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
SHP11442,28,1,0,0.1,0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
SHP11443,13,0,0,0.1,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
SHP11444,28,1,0,0.1,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
SHP11445,22,0,0,0.1,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
SHP11446,11,10,1,0.9995731711387634,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
SHP11447,12,0,4,0.1,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
SHP11448,25,3,4,0.1,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
SHP11449,23,4,4,0.1,1,5,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
SHP11450,24,10,1,0.1,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
SHP11451,24,0,3,0.1,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
SHP11452,30,4,0,0.9914842247962952,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
SHP11453,19,10,3,0.1,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
SHP11454,16,1,4,0.1,0,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
SHP11455,19,0,0,0.1,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
SHP11456,18,0,0,0.1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
SHP11457,12,4,4,0.1,0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
SHP11458,27,3,3,0.1,0,0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
SHP11459,27,3,0,0.1,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
SHP11460,13,10,4,0.1,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
SHP11461,29,0,1,0.1,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
SHP11462,13,0,0,0.1,1,6,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
SHP11463,19,0,0,0.989282488822937,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
SHP11464,30,1,3,0.9845608472824096,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
SHP11465,23,3,0,0.1,0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
SHP11466,19,0,1,0.1,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
SHP11467,21,3,0,0.1,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
SHP11468,17,0,4,0.9996067881584167,1,4,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
SHP11469,26,0,0,0.1,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
SHP11470,10,4,0,0.1,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
SHP11471,20,7,3,0.1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
SHP11472,11,0,3,0.1,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
SHP11473,30,0,0,0.1,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
SHP11474,22,1,4,0.1,0,0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
SHP11475,21,4,0,0.1,1,2,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
SHP11476,22,0,0,0.1,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
SHP11477,30,10,1,0.990997076034546,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
SHP11478,12,7,0,0.1,1,18,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
SHP11479,27,10,3,0.1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
SHP11480,26,3,10,0.1,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
SHP11481,27,1,0,0.1,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
SHP11482,13,0,0,0.1,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
SHP11483,13,0,1,0.1,1,10,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
SHP11484,28,3,0,0.1,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
SHP11485,28,7,4,0.9632990956306458,0,0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
SHP11486,21,7,10,0.9539816975593568,0,0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
SHP11487,22,0,0,0.1,0,0,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
SHP11488,28,10,0,0.990997076034546,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
SHP11489,23,0,0,0.1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
SHP11490,14,10,4,0.9995187520980836,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
SHP11491,26,4,0,0.1,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
SHP11492,28,0,4,0.1,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
SHP11493,15,0,4,0.1,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
SHP11494,26,1,1,0.1,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
SHP11495,11,0,4,0.1,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
SHP11496,23,1,1,0.1,1,8,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
SHP11497,26,3,0,0.1,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
SHP11498,19,7,3,0.1,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
SHP11499,11,0,4,0.9996067881584167,0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
